time,simulation,state,bias,estimate,method,truth
1825,6,2,0.003930564427143006,0.06422056442714301,Aalen-Johansen,0.06029
1825,6,3,0.0016682967888232147,0.09693229678882322,Aalen-Johansen,0.095264
365,7,1,0.022672708594892788,0.9722517085948927,Aalen-Johansen,0.949579
365,7,2,-0.01268487085044261,0.020233129149557393,Aalen-Johansen,0.032918
365,7,3,-0.009987837744450112,0.007515162255549889,Aalen-Johansen,0.017503
730,7,1,0.0361410975653812,0.9554660975653811,Aalen-Johansen,0.919325
730,7,2,-0.030571911032315324,0.01214208896768468,Aalen-Johansen,0.042714
730,7,3,-0.0055691865330659285,0.03239181346693407,Aalen-Johansen,0.037961
1095,7,1,0.025260807034185984,0.914411807034186,Aalen-Johansen,0.889151
1095,7,2,-0.011325027761877597,0.0376629722381224,Aalen-Johansen,0.048988
1095,7,3,-0.01393577927230856,0.04792522072769144,Aalen-Johansen,0.061861
1460,7,1,0.026938050933664526,0.8933990509336646,Aalen-Johansen,0.866461
1460,7,2,-0.001497428783051112,0.05334157121694889,Aalen-Johansen,0.054839
1460,7,3,-0.02544062215061367,0.05325937784938632,Aalen-Johansen,0.07869999999999999
1825,7,1,0.04279167816860485,0.8872376781686049,Aalen-Johansen,0.844446
1825,7,2,-0.017616743026440902,0.0426732569735591,Aalen-Johansen,0.06029
1825,7,3,-0.02517493514216418,0.07008906485783582,Aalen-Johansen,0.095264
365,8,1,0.015851291028084802,0.9654302910280848,Aalen-Johansen,0.949579
365,8,2,-0.005646482064812247,0.027271517935187756,Aalen-Johansen,0.032918
365,8,3,-0.01020480896327248,0.007298191036727521,Aalen-Johansen,0.017503
730,8,1,0.026008346166900065,0.9453333461669,Aalen-Johansen,0.919325
730,8,2,-0.018646233901873713,0.02406776609812629,Aalen-Johansen,0.042714
730,8,3,-0.00736211226502638,0.030598887734973622,Aalen-Johansen,0.037961
1095,8,1,0.02720169931937999,0.91635269931938,Aalen-Johansen,0.889151
1095,8,2,-0.005157623926904338,0.04383037607309566,Aalen-Johansen,0.048988
1095,8,3,-0.022044075392475708,0.03981692460752429,Aalen-Johansen,0.061861
1460,8,1,0.029484611492370694,0.8959456114923707,Aalen-Johansen,0.866461
1460,8,2,-0.0010520043393093884,0.05378699566069061,Aalen-Johansen,0.054839
1460,8,3,-0.028432607153061326,0.050267392846938666,Aalen-Johansen,0.07869999999999999
1825,8,1,0.02112357159071354,0.8655695715907136,Aalen-Johansen,0.844446
1825,8,2,-0.0012569919755037046,0.0590330080244963,Aalen-Johansen,0.06029
1825,8,3,-0.019866579615209906,0.0753974203847901,Aalen-Johansen,0.095264
365,9,1,0.008070737435044384,0.9576497374350443,Aalen-Johansen,0.949579
365,9,2,-0.011171261516407027,0.021746738483592976,Aalen-Johansen,0.032918
365,9,3,0.003100524081362653,0.020603524081362654,Aalen-Johansen,0.017503
730,9,1,0.017156613029740253,0.9364816130297402,Aalen-Johansen,0.919325
730,9,2,-0.02287175833101021,0.01984224166898979,Aalen-Johansen,0.042714
730,9,3,0.005715145301270076,0.04367614530127008,Aalen-Johansen,0.037961
1095,9,1,0.02392130690366101,0.913072306903661,Aalen-Johansen,0.889151
1095,9,2,-0.027476732904242997,0.021511267095757,Aalen-Johansen,0.048988
1095,9,3,0.0035554260005821042,0.0654164260005821,Aalen-Johansen,0.061861
1460,9,1,0.012932468075360637,0.8793934680753607,Aalen-Johansen,0.866461
1460,9,2,3.511059240574946e-4,0.05519010592405749,Aalen-Johansen,0.054839
1460,9,3,-0.013283573999417889,0.0654164260005821,Aalen-Johansen,0.07869999999999999
1825,9,1,0.01629596856231763,0.8607419685623177,Aalen-Johansen,0.844446
1825,9,2,-0.002223676223591882,0.05806632377640812,Aalen-Johansen,0.06029
1825,9,3,-0.014072292338725576,0.08119170766127443,Aalen-Johansen,0.095264
365,10,1,0.008452244862487968,0.9580312448624879,Aalen-Johansen,0.949579
365,10,2,0.0019456452496018906,0.03486364524960189,Aalen-Johansen,0.032918
365,10,3,-0.01039789011208989,0.007105109887910111,Aalen-Johansen,0.017503
730,10,1,0.0051496337330503295,0.9244746337330503,Aalen-Johansen,0.919325
730,10,2,-0.003501719485621481,0.03921228051437852,Aalen-Johansen,0.042714
730,10,3,-0.0016479142474284947,0.03631308575257151,Aalen-Johansen,0.037961
1095,10,1,0.016332899004555923,0.905483899004556,Aalen-Johansen,0.889151
1095,10,2,-0.01497263983723092,0.03401536016276908,Aalen-Johansen,0.048988
1095,10,3,-0.0013602591673246775,0.06050074083267532,Aalen-Johansen,0.061861
1460,10,1,0.01699587241617473,0.8834568724161748,Aalen-Johansen,0.866461
1460,10,2,-0.004496335006373399,0.0503426649936266,Aalen-Johansen,0.054839
1460,10,3,-0.012499537409801018,0.06620046259019897,Aalen-Johansen,0.07869999999999999
1825,10,1,0.014759624501659019,0.859205624501659,Aalen-Johansen,0.844446
1825,10,2,-8.788290933400139e-4,0.05941117090665999,Aalen-Johansen,0.06029
1825,10,3,-0.013880795408318714,0.08138320459168129,Aalen-Johansen,0.095264
365,11,1,0.011693937834085122,0.9612729378340851,Aalen-Johansen,0.949579
365,11,2,-0.0046645903151961154,0.028253409684803887,Aalen-Johansen,0.032918
365,11,3,-0.007029347518888942,0.010473652481111059,Aalen-Johansen,0.017503
730,11,1,0.013283938372093518,0.9326089383720935,Aalen-Johansen,0.919325
730,11,2,-0.002997695546110457,0.039716304453889545,Aalen-Johansen,0.042714
730,11,3,-0.010286242825983144,0.027674757174016858,Aalen-Johansen,0.037961
1095,11,1,0.003996052057481325,0.8931470520574813,Aalen-Johansen,0.889151
1095,11,2,-3.489590584355301e-4,0.04863904094156447,Aalen-Johansen,0.048988
1095,11,3,-0.003647092999046149,0.05821390700095385,Aalen-Johansen,0.061861
1460,11,1,-0.007645958931749686,0.8588150410682504,Aalen-Johansen,0.866461
1460,11,2,0.013949361085593026,0.06878836108559302,Aalen-Johansen,0.054839
1460,11,3,-0.006303402153843549,0.07239659784615644,Aalen-Johansen,0.07869999999999999
1825,11,1,0.0034979645990319552,0.847943964599032,Aalen-Johansen,0.844446
1825,11,2,0.0034375500438490955,0.0637275500438491,Aalen-Johansen,0.06029
1825,11,3,-0.006935514642881294,0.08832848535711871,Aalen-Johansen,0.095264
