time,simulation,method,state,bias,estimate,truth
1095,6,Aalen-Johansen,3,0.011120986578488368,0.7809799865784883,0.769859
1460,6,Aalen-Johansen,1,0.003919459799481613,0.047596459799481614,0.043677
1460,6,Aalen-Johansen,2,-0.020693580081217154,0.06138041991878284,0.082074
1460,6,Aalen-Johansen,3,0.016774120281736082,0.8910231202817361,0.874249
1825,6,Aalen-Johansen,1,-0.0014881784937835728,0.01779782150621643,0.019286
1825,6,Aalen-Johansen,2,2.975780870841521e-4,0.04831457808708415,0.048017
1825,6,Aalen-Johansen,3,0.0011906004066999376,0.9338876004066998,0.9326969999999999
365,7,Aalen-Johansen,1,-0.00016675725853654288,0.5239022427414635,0.524069
365,7,Aalen-Johansen,2,0.003000700825157132,0.20150270082515714,0.198502
365,7,Aalen-Johansen,3,-0.0028339435666200896,0.2745950564333799,0.277429
730,7,Aalen-Johansen,1,0.024469644056508866,0.24888264405650887,0.224413
730,7,Aalen-Johansen,2,-0.006216253421442858,0.18156174657855714,0.187778
730,7,Aalen-Johansen,3,-0.018253390635065703,0.5695556093649343,0.587809
1095,7,Aalen-Johansen,1,0.013620303446856843,0.11214530344685684,0.098525
1095,7,Aalen-Johansen,2,-0.002180813689239447,0.12943518631076056,0.131616
1095,7,Aalen-Johansen,3,-0.011439489757617327,0.7584195102423826,0.769859
1460,7,Aalen-Johansen,1,0.006430476008170094,0.050107476008170095,0.043677
1460,7,Aalen-Johansen,2,-0.02291665808083536,0.059157341919164635,0.082074
1460,7,Aalen-Johansen,3,0.01648618207266561,0.8907351820726657,0.874249
1825,7,Aalen-Johansen,1,0.006960773147136709,0.02624677314713671,0.019286
1825,7,Aalen-Johansen,2,-0.021341811986084352,0.026675188013915645,0.048017
1825,7,Aalen-Johansen,3,0.014381038838948257,0.9470780388389481,0.9326969999999999
365,8,Aalen-Johansen,1,-0.017784175794180235,0.5062848242058198,0.524069
365,8,Aalen-Johansen,2,0.032452633619611926,0.23095463361961194,0.198502
365,8,Aalen-Johansen,3,-0.014668457825431358,0.2627605421745686,0.277429
730,8,Aalen-Johansen,1,-0.012505012436824225,0.21190798756317578,0.224413
730,8,Aalen-Johansen,2,0.004709381057375561,0.19248738105737556,0.187778
730,8,Aalen-Johansen,3,0.007795631379448276,0.5956046313794483,0.587809
1095,8,Aalen-Johansen,1,-0.003801567413774673,0.09472343258622533,0.098525
1095,8,Aalen-Johansen,2,-0.007343550250868261,0.12427244974913175,0.131616
1095,8,Aalen-Johansen,3,0.01114511766464299,0.781004117664643,0.769859
1460,8,Aalen-Johansen,1,-0.009322206664455324,0.03435479333554468,0.043677
1460,8,Aalen-Johansen,2,0.015135030245097894,0.09720903024509789,0.082074
1460,8,Aalen-Johansen,3,-0.005812823580642723,0.8684361764193573,0.874249
1825,8,Aalen-Johansen,1,-0.004971502776856387,0.014314497223143614,0.019286
1825,8,Aalen-Johansen,2,0.004619827103207637,0.052636827103207634,0.048017
1825,8,Aalen-Johansen,3,3.5167567364824404e-4,0.9330486756736481,0.9326969999999999
365,9,Aalen-Johansen,1,-0.05298951042932398,0.471079489570676,0.524069
365,9,Aalen-Johansen,2,0.03667814905498196,0.23518014905498197,0.198502
365,9,Aalen-Johansen,3,0.016311361374342193,0.2937403613743422,0.277429
730,9,Aalen-Johansen,1,-0.046312146704781204,0.1781008532952188,0.224413
730,9,Aalen-Johansen,2,0.017547138905227022,0.20532513890522702,0.187778
730,9,Aalen-Johansen,3,0.028765007799554265,0.6165740077995543,0.587809
1095,9,Aalen-Johansen,1,-0.018219175817216812,0.08030582418278319,0.098525
1095,9,Aalen-Johansen,2,0.005941485039574562,0.13755748503957457,0.131616
1095,9,Aalen-Johansen,3,0.012277690777643069,0.782136690777643,0.769859
1460,9,Aalen-Johansen,1,0.0027579726363298473,0.04643497263632985,0.043677
1460,9,Aalen-Johansen,2,-0.004730359291530123,0.07734364070846987,0.082074
1460,9,Aalen-Johansen,3,0.0019723866552008307,0.8762213866552009,0.874249
1825,9,Aalen-Johansen,1,0.005866276844678667,0.02515227684467867,0.019286
1825,9,Aalen-Johansen,2,-0.00566167270556895,0.04235532729443105,0.048017
1825,9,Aalen-Johansen,3,-2.046041391093878e-4,0.9324923958608905,0.9326969999999999
365,10,Aalen-Johansen,1,-0.006055709430928147,0.5180132905690719,0.524069
365,10,Aalen-Johansen,2,0.010273162840253314,0.20877516284025333,0.198502
365,10,Aalen-Johansen,3,-0.004217453409325167,0.2732115465906748,0.277429
730,10,Aalen-Johansen,1,0.012142526842232881,0.23655552684223288,0.224413
730,10,Aalen-Johansen,2,0.004877137117187597,0.1926551371171876,0.187778
730,10,Aalen-Johansen,3,-0.017019663959421116,0.5707893360405789,0.587809
1095,10,Aalen-Johansen,1,0.013221553914529269,0.11174655391452927,0.098525
1095,10,Aalen-Johansen,2,0.02788841584843682,0.15950441584843683,0.131616
1095,10,Aalen-Johansen,3,-0.04110996976296688,0.7287490302370331,0.769859
1460,10,Aalen-Johansen,1,0.00985975810268809,0.05353675810268809,0.043677
1460,10,Aalen-Johansen,2,0.013107930651994684,0.09518193065199468,0.082074
1460,10,Aalen-Johansen,3,-0.0229676887546838,0.8512813112453163,0.874249
1825,10,Aalen-Johansen,1,0.0018643241887162931,0.021150324188716294,0.019286
1825,10,Aalen-Johansen,2,0.015263021522234431,0.06328002152223443,0.048017
1825,10,Aalen-Johansen,3,-0.01712734571095187,0.915569654289048,0.9326969999999999
365,11,Aalen-Johansen,1,0.028679298471132708,0.5527482984711327,0.524069
